Ö¸Êý´úÂë,Ö¸ÊýÃû³Æ,·¢²¼ÈÕÆÚ,¿ªÅÌÖ¸Êý,×î¸ßÖ¸Êý,×îµÍÖ¸Êý,ÊÕÅÌÖ¸Êý,³É½»Á¿(ÒÚ¹É),³É½»¶î(ÒÚÔª),ÕÇµø·ù(%),»»ÊÖÂÊ(%),ÊÐÓ¯ÂÊ(±¶),ÊÐ¾»ÂÊ(±¶),¾ù¼Û(Ôª),³É½»¶îÕ¼±È(%),Á÷Í¨ÊÐÖµ(ÒÚÔª),Æ½¾ùÁ÷Í¨ÊÐÖµ(ÒÚÔª),¹ÉÏ¢ÂÊ(%)
801040,¸ÖÌú,2001-03-19 00:00:00.0,1673.04,1700.31,1660.23,1688.10,1.4,12.3,0.91,1.6900,32.1300,3.2600,11.68,7.0200,687.46,19.1,0.65
801040,¸ÖÌú,2001-03-16 00:00:00.0,1672.37,1688.92,1657.64,1672.84,0.9,8.02,-0.09,1.0900,31.8500,3.2300,11.52,5.0600,681.15,18.92,0.65
801040,¸ÖÌú,2001-03-15 00:00:00.0,1672.25,1690.87,1660.25,1674.36,0.92,8.21,0.11,1.1500,31.8800,3.2700,11.63,5.1400,658.7,18.82,0.65
801040,¸ÖÌú,2001-03-14 00:00:00.0,1656.90,1680.87,1647.71,1672.50,0.86,7.94,0.94,1.0800,31.8400,3.2300,11.60,6.2600,657.93,18.8,0.65
801040,¸ÖÌú,2001-03-13 00:00:00.0,1661.60,1675.69,1643.51,1656.98,0.75,6.98,-0.28,0.9400,31.5600,3.2100,11.48,5.5700,651.84,18.62,0.66
801040,¸ÖÌú,2001-03-12 00:00:00.0,1658.00,1674.70,1637.77,1661.59,0.84,7.16,0.20,1.0600,31.6600,3.2200,11.51,5.1300,653.69,18.68,0.66
801040,¸ÖÌú,2001-03-09 00:00:00.0,1666.38,1679.01,1644.99,1658.32,1.38,11.71,-0.17,1.7300,31.6300,3.2100,11.49,6.6100,652.48,18.64,0.66
801040,¸ÖÌú,2001-03-08 00:00:00.0,1667.40,1676.22,1648.29,1661.08,1.08,8.63,-0.35,1.3600,31.5300,3.2200,11.40,6.5000,649.95,18.57,0.68
801040,¸ÖÌú,2001-03-07 00:00:00.0,1663.41,1680.07,1651.33,1666.83,1.21,10.43,0.32,1.5300,31.6500,3.2300,11.39,8.4000,652.28,18.64,0.68
801040,¸ÖÌú,2001-03-06 00:00:00.0,1643.75,1671.34,1632.79,1661.53,1.24,11.26,0.75,1.5600,31.5700,3.2200,11.37,8.7700,650.22,18.58,0.68
801040,¸ÖÌú,2001-03-05 00:00:00.0,1652.86,1666.45,1632.87,1649.14,0.92,7.54,-0.23,1.1700,31.3500,3.1900,11.15,6.3200,637.74,18.76,0.69
801040,¸ÖÌú,2001-03-02 00:00:00.0,1639.07,1665.92,1629.32,1652.94,2.07,14.7,0.81,2.6200,31.4300,3.1900,11.17,10.4700,639.31,18.8,0.69
801040,¸ÖÌú,2001-03-01 00:00:00.0,1650.03,1666.59,1614.18,1639.68,4.35,26.1,-0.71,5.5100,31.1900,3.1700,11.02,21.2700,634.2,18.65,0.69
801040,¸ÖÌú,2001-02-28 00:00:00.0,1657.31,1671.18,1633.59,1651.48,0.47,4.65,-0.15,0.6700,31.9700,3.2000,11.08,4.4200,582.69,17.14,0.75
801040,¸ÖÌú,2001-02-27 00:00:00.0,1660.18,1669.61,1632.52,1653.98,1.02,8.78,-0.21,1.4700,32.0000,3.2000,11.09,7.5600,583.68,17.17,0.75
801040,¸ÖÌú,2001-02-26 00:00:00.0,1645.19,1668.08,1631.29,1657.50,1.12,10.51,0.96,1.6300,31.9400,3.2600,11.06,8.6000,577.43,16.98,0.76
801040,¸ÖÌú,2001-02-23 00:00:00.0,1603.10,1648.32,1595.65,1641.70,0.86,8.27,2.22,1.2500,31.6400,3.2300,10.95,8.1600,571.87,16.82,0.77
801040,¸ÖÌú,2001-02-22 00:00:00.0,1603.85,1627.97,1588.71,1606.07,0.55,4.92,-0.27,0.8000,30.9600,3.1600,10.71,5.1000,559.29,16.45,0.79
801040,¸ÖÌú,2001-02-21 00:00:00.0,1637.95,1645.44,1589.08,1610.48,0.85,7.44,-1.91,1.2400,30.9900,3.1800,10.72,5.4600,560.71,16.49,0.79
801040,¸ÖÌú,2001-02-20 00:00:00.0,1653.85,1670.01,1631.19,1641.79,0.65,5.62,-0.68,0.9500,31.5800,3.2400,10.97,5.0000,571.68,16.81,0.77
801040,¸ÖÌú,2001-02-19 00:00:00.0,1637.81,1660.97,1621.77,1653.01,0.54,4.99,0.93,0.7900,31.7900,3.2600,11.07,5.6000,575.68,16.93,0.77
801040,¸ÖÌú,2001-02-16 00:00:00.0,1633.88,1645.66,1602.96,1637.70,0.62,5.1,-0.17,0.9100,31.4900,3.2300,10.93,5.1100,570.45,16.78,0.77
801040,¸ÖÌú,2001-02-15 00:00:00.0,1652.35,1665.85,1629.69,1640.44,0.58,4.63,-0.73,0.8500,31.5400,3.2400,10.91,6.3000,571.4,16.81,0.77
801040,¸ÖÌú,2001-02-14 00:00:00.0,1658.21,1666.43,1636.44,1652.46,0.55,4.5,-0.20,0.8000,31.7600,3.2600,10.97,6.2100,575.64,16.93,0.77
801040,¸ÖÌú,2001-02-13 00:00:00.0,1657.01,1676.18,1638.82,1655.78,0.96,7.74,0.14,1.4000,31.8300,3.2700,10.96,8.4400,576.94,16.97,0.76
801040,¸ÖÌú,2001-02-12 00:00:00.0,1640.27,1664.86,1614.82,1653.46,1.37,10.2,1.21,2.0100,31.6100,3.2800,10.94,9.1200,572.71,16.84,0.77
801040,¸ÖÌú,2001-02-09 00:00:00.0,1613.54,1655.03,1604.27,1633.74,0.87,7.17,1.54,1.2700,31.2400,3.2400,10.85,5.6600,565.93,16.65,0.78
801040,¸ÖÌú,2001-02-08 00:00:00.0,1650.12,1665.91,1599.65,1608.92,0.92,7.63,-2.51,1.3400,30.7500,3.1900,10.65,6.1200,557.28,16.39,0.79
801040,¸ÖÌú,2001-02-07 00:00:00.0,1652.08,1683.14,1629.49,1650.35,1.24,10.51,-0.04,1.8200,31.5300,3.2700,10.96,11.8700,571.74,16.82,0.77
801040,¸ÖÌú,2001-02-06 00:00:00.0,1636.10,1661.73,1594.73,1650.95,1.08,9.21,0.68,1.5800,31.5500,3.2800,10.99,7.0100,571.81,16.82,0.77
801040,¸ÖÌú,2001-02-05 00:00:00.0,1678.34,1692.69,1628.12,1639.77,1.09,9.03,-1.83,1.6000,31.4400,3.2600,11.06,6.8300,569.04,16.74,0.77
801040,¸ÖÌú,2001-01-19 00:00:00.0,1652.87,1680.51,1647.62,1670.41,1.36,10.41,1.32,1.9900,32.0400,3.3200,11.28,6.7300,579.52,17.04,0.76
801040,¸ÖÌú,2001-01-18 00:00:00.0,1641.97,1666.33,1633.43,1648.59,1,7.44,0.42,1.4600,31.6300,3.2800,11.09,5.1200,572.17,16.83,0.77
801040,¸ÖÌú,2001-01-17 00:00:00.0,1650.10,1666.55,1630.90,1641.77,0.9,6.74,-0.31,1.3100,31.5100,3.2700,11.05,5.3400,569.76,16.76,0.77
801040,¸ÖÌú,2001-01-16 00:00:00.0,1594.74,1659.75,1581.96,1646.86,1.09,8.51,2.08,1.5900,31.6100,3.2700,11.11,4.9000,571.44,16.81,0.77
801040,¸ÖÌú,2001-01-15 00:00:00.0,1663.29,1671.46,1605.05,1613.23,1.15,9.78,-3.26,1.6900,30.9800,3.2100,10.94,4.2800,559.67,16.46,0.79
801040,¸ÖÌú,2001-01-12 00:00:00.0,1671.89,1693.31,1649.14,1667.59,1.15,9.89,0.04,1.6900,32.0000,3.3200,11.35,4.8000,578.7,17.02,0.76
801040,¸ÖÌú,2001-01-11 00:00:00.0,1666.14,1689.50,1647.06,1666.89,1.24,11.83,-0.20,1.8200,32.0200,3.3200,11.41,4.6400,578.41,17.01,0.76
801040,¸ÖÌú,2001-01-10 00:00:00.0,1666.19,1698.78,1641.67,1670.29,1.37,12.78,0.39,2.0000,32.1100,3.3300,11.44,5.7400,579.52,17.04,0.76
801040,¸ÖÌú,2001-01-09 00:00:00.0,1661.31,1688.51,1636.54,1663.72,1.25,10.27,0.30,1.8300,31.9400,3.3100,11.38,5.3700,577.07,16.97,0.76
801040,¸ÖÌú,2001-01-08 00:00:00.0,1646.82,1684.53,1620.75,1658.67,2.01,17.99,1.05,2.9400,31.9000,3.3100,11.37,6.6500,575.72,16.93,0.76
801040,¸ÖÌú,2001-01-05 00:00:00.0,1631.74,1661.14,1610.19,1641.40,1.33,12.64,0.38,1.9800,31.6700,3.2900,11.48,5.1300,560.67,16.99,0.77
801040,¸ÖÌú,2001-01-04 00:00:00.0,1634.31,1659.58,1616.38,1635.25,1.48,13.85,-0.25,2.2100,31.5600,3.2800,11.46,5.7100,558.67,16.93,0.77
801040,¸ÖÌú,2001-01-03 00:00:00.0,1628.91,1652.70,1614.61,1639.36,0.98,8.64,0.29,1.4600,31.6500,3.2900,11.44,2.9800,560.14,16.97,0.77
801040,¸ÖÌú,2001-01-02 00:00:00.0,1612.33,1643.36,1601.02,1634.64,0.83,7.67,1.69,1.2400,31.5600,3.2800,11.38,3.5900,558.75,16.93,0.77
801040,¸ÖÌú,2000-12-29 00:00:00.0,1596.34,1620.09,1587.48,1607.51,0.67,6.25,0.91,1.0000,31.0300,3.2300,11.17,3.5200,549.42,16.65,0.79
801040,¸ÖÌú,2000-12-28 00:00:00.0,1579.80,1608.33,1567.68,1593.05,0.71,6.54,0.37,1.0700,30.7400,3.2200,11.04,3.6800,540.85,16.39,0.81
801040,¸ÖÌú,2000-12-27 00:00:00.0,1598.29,1610.92,1575.09,1587.14,0.58,5.02,-1.06,0.8800,30.6300,3.2100,11.04,2.7400,538.95,16.33,0.81
801040,¸ÖÌú,2000-12-26 00:00:00.0,1600.16,1621.38,1584.40,1604.15,0.56,4.86,-0.21,0.8700,31.3200,3.2700,11.31,2.6200,531.8,16.62,0.80
801040,¸ÖÌú,2000-12-25 00:00:00.0,1614.81,1626.85,1588.19,1607.56,0.64,5.43,-0.33,0.9900,31.4200,3.2800,11.32,2.7100,532.77,16.65,0.80
801040,¸ÖÌú,2000-12-22 00:00:00.0,1618.95,1638.28,1596.93,1612.81,0.73,6.76,-0.46,1.1400,31.5300,3.2900,11.33,3.3400,534.61,16.71,0.80
801040,¸ÖÌú,2000-12-21 00:00:00.0,1618.97,1643.15,1596.74,1620.27,0.64,5.44,0.36,0.9900,31.6500,3.3000,11.40,2.7300,537.05,16.78,0.80
801040,¸ÖÌú,2000-12-20 00:00:00.0,1608.83,1624.90,1591.55,1614.52,0.49,3.99,0.40,0.7700,31.5400,3.2900,11.39,2.2100,535.08,16.72,0.80
801040,¸ÖÌú,2000-12-19 00:00:00.0,1609.44,1627.39,1593.03,1608.02,0.4,3.3,0.24,0.6200,31.4100,3.2800,11.30,1.9700,532.98,16.66,0.82
801040,¸ÖÌú,2000-12-18 00:00:00.0,1610.23,1619.33,1576.31,1604.18,0.4,3.52,-0.37,0.6700,31.7900,3.3000,11.46,2.1900,507.66,16.38,0.82
801040,¸ÖÌú,2000-12-15 00:00:00.0,1621.33,1636.51,1597.00,1610.17,0.44,3.95,-0.78,0.7400,31.9400,3.3100,11.49,2.8300,509.68,16.44,0.82
801040,¸ÖÌú,2000-12-14 00:00:00.0,1628.24,1648.42,1610.79,1622.82,0.43,3.93,-0.33,0.7100,32.1900,3.3400,11.55,3.1400,513.86,16.58,0.81
801040,¸ÖÌú,2000-12-13 00:00:00.0,1634.53,1652.25,1612.62,1628.26,0.5,4.48,-0.54,0.8500,32.3200,3.3500,11.52,3.0100,515.63,16.63,0.81
801040,¸ÖÌú,2000-12-12 00:00:00.0,1648.19,1669.29,1616.97,1637.16,0.67,5.21,-0.54,1.1200,32.6200,3.3800,11.54,3.2500,515.6,16.63,0.80
801040,¸ÖÌú,2000-12-11 00:00:00.0,1665.87,1679.93,1627.84,1646.00,0.52,4.87,-0.94,0.8800,32.7800,3.4000,11.56,2.8800,518.34,16.72,0.84
801040,¸ÖÌú,2000-12-08 00:00:00.0,1643.58,1678.17,1633.88,1661.58,0.58,5.3,1.27,0.9800,33.1400,3.4400,11.69,3.0600,523.26,16.88,0.83
801040,¸ÖÌú,2000-12-07 00:00:00.0,1641.25,1658.41,1624.22,1640.81,0.54,4.78,-0.38,0.9000,32.8000,3.4000,11.56,2.6300,516.52,16.66,0.84
801040,¸ÖÌú,2000-12-06 00:00:00.0,1670.93,1686.40,1633.59,1647.07,0.69,6.4,-1.40,1.1600,32.8800,3.4100,11.62,3.1400,518.48,16.73,0.84
801040,¸ÖÌú,2000-12-05 00:00:00.0,1661.14,1694.01,1644.01,1670.39,0.81,7.33,0.70,1.3600,33.3400,3.4600,11.78,4.2500,525.73,16.96,0.82
801040,¸ÖÌú,2000-12-04 00:00:00.0,1654.69,1679.87,1627.83,1658.86,0.72,6.14,0.93,1.2100,33.1200,3.4400,11.73,3.3300,522.13,16.84,0.83
801040,¸ÖÌú,2000-12-01 00:00:00.0,1632.93,1657.77,1614.57,1643.57,0.63,5.37,0.77,1.0500,32.8200,3.4100,11.64,3.1400,517.53,16.69,0.84
801040,¸ÖÌú,2000-11-30 00:00:00.0,1623.02,1646.21,1605.86,1630.97,0.49,4.3,0.50,0.8200,32.5200,3.3800,11.57,2.5600,513.5,16.56,0.84
801040,¸ÖÌú,2000-11-29 00:00:00.0,1630.89,1647.03,1603.37,1622.82,0.56,4.92,-0.65,0.9400,32.3800,3.3700,11.53,2.4600,510.96,16.48,0.85
801040,¸ÖÌú,2000-11-28 00:00:00.0,1614.91,1642.74,1608.41,1633.51,0.51,4.35,1.26,0.8600,32.6000,3.3900,11.61,2.4200,514.33,16.59,0.84
801040,¸ÖÌú,2000-11-27 00:00:00.0,1597.57,1627.78,1582.51,1613.20,0.76,6.58,0.21,1.2800,32.2100,3.3400,11.46,3.0300,507.99,16.39,0.85
801040,¸ÖÌú,2000-11-24 00:00:00.0,1671.12,1681.21,1594.83,1609.87,1.09,9.26,-3.52,1.8400,32.1000,3.3300,11.44,2.9200,506.9,16.35,0.86
801040,¸ÖÌú,2000-11-23 00:00:00.0,1674.83,1691.22,1651.36,1668.64,0.81,7.28,0.04,1.3700,33.2200,3.4400,11.87,2.6700,525.25,16.94,0.83
801040,¸ÖÌú,2000-11-22 00:00:00.0,1661.64,1679.56,1640.70,1667.99,0.82,7.19,0.34,1.3700,33.1700,3.4300,11.85,3.0600,524.98,16.94,0.83
801040,¸ÖÌú,2000-11-21 00:00:00.0,1668.02,1698.18,1648.73,1662.31,1.2,10.09,-0.14,2.0300,33.0700,3.4200,11.75,4.3200,523.22,16.88,0.83
801040,¸ÖÌú,2000-11-20 00:00:00.0,1666.06,1686.28,1637.01,1664.69,1.1,8.79,0.09,1.8600,33.1500,3.4300,11.77,3.3900,523.97,16.9,0.83
801040,¸ÖÌú,2000-11-17 00:00:00.0,1667.29,1696.54,1645.16,1663.27,1.6,12.48,0.17,2.7000,33.1500,3.4300,11.76,4.9200,523.88,16.9,0.83
801040,¸ÖÌú,2000-11-16 00:00:00.0,1635.11,1669.87,1624.57,1660.43,1.05,9.23,1.49,1.7700,33.1000,3.4300,11.82,3.3000,523.05,16.87,0.83
801040,¸ÖÌú,2000-11-15 00:00:00.0,1640.51,1657.85,1618.52,1636.10,1.02,8.12,-0.17,1.7200,32.6200,3.3800,11.66,2.9400,515.43,16.63,0.84
801040,¸ÖÌú,2000-11-14 00:00:00.0,1636.08,1652.24,1611.15,1638.84,0.83,8.01,0.46,1.3900,32.6600,3.3800,11.70,2.9400,516.28,16.65,0.84
801040,¸ÖÌú,2000-11-13 00:00:00.0,1619.37,1647.68,1604.97,1631.35,1.13,10.82,0.99,1.9100,32.5400,3.3700,11.64,3.5800,515.05,16.61,0.81
801040,¸ÖÌú,2000-11-10 00:00:00.0,1602.98,1633.93,1588.40,1615.41,0.98,9.27,0.96,1.6600,32.0600,3.3200,11.51,3.0900,507.24,16.36,0.82
801040,¸ÖÌú,2000-11-09 00:00:00.0,1596.76,1619.45,1571.24,1599.99,0.9,9.12,0.45,1.5200,31.9000,3.3000,11.61,3.8200,505.19,16.3,0.84
801040,¸ÖÌú,2000-11-08 00:00:00.0,1589.82,1608.34,1569.96,1592.83,0.66,6.4,0.40,1.1200,31.7400,3.2800,11.54,3.9800,503.03,16.23,0.84
801040,¸ÖÌú,2000-11-07 00:00:00.0,1576.14,1595.52,1558.61,1586.43,0.62,5.86,0.89,1.0400,31.6100,3.2700,11.44,4.0000,501.02,16.16,0.84
801040,¸ÖÌú,2000-11-06 00:00:00.0,1571.46,1590.28,1558.07,1572.38,0.5,4.73,0.14,0.8400,31.3400,3.2400,11.38,2.7900,496.56,16.02,0.85
801040,¸ÖÌú,2000-11-03 00:00:00.0,1570.51,1587.99,1554.93,1570.18,0.5,5.2,0.06,0.8500,31.3100,3.2400,11.30,3.4800,495.97,16,0.85
801040,¸ÖÌú,2000-11-02 00:00:00.0,1563.70,1589.57,1553.21,1569.22,0.55,4.8,0.54,0.9300,31.3300,3.2400,11.24,2.7300,495.76,15.99,0.85
801040,¸ÖÌú,2000-11-01 00:00:00.0,1552.19,1572.02,1537.29,1560.76,0.39,3.81,0.35,0.6500,31.1800,3.2300,11.18,2.5400,493.14,15.91,0.86
801040,¸ÖÌú,2000-10-31 00:00:00.0,1556.11,1600.36,1540.85,1555.32,0.79,6.64,-0.02,1.3300,31.0500,3.2200,11.12,4.2400,491.48,15.85,0.86
801040,¸ÖÌú,2000-10-30 00:00:00.0,1547.37,1571.72,1526.83,1555.60,0.55,5.52,0.43,0.9300,31.0300,3.2200,11.21,3.1000,491.61,15.86,0.86
801040,¸ÖÌú,2000-10-27 00:00:00.0,1549.53,1563.87,1528.24,1549.01,0.44,3.88,-0.14,0.7400,30.9300,3.2100,11.12,2.5800,489.46,15.79,0.86
801040,¸ÖÌú,2000-10-26 00:00:00.0,1567.06,1578.95,1539.54,1551.17,0.56,4.84,-0.85,0.9500,30.9700,3.2100,11.11,3.0400,490.14,15.81,0.86
801040,¸ÖÌú,2000-10-25 00:00:00.0,1543.99,1578.05,1529.82,1564.49,0.93,7.1,1.27,1.5800,31.2300,3.2400,11.19,3.3000,494.45,15.95,0.85
801040,¸ÖÌú,2000-10-24 00:00:00.0,1547.45,1560.26,1523.68,1544.92,0.56,4.44,0.06,0.9400,30.8400,3.2000,11.04,2.9700,488.14,15.75,0.86
801040,¸ÖÌú,2000-10-23 00:00:00.0,1525.43,1563.82,1509.22,1544.04,0.9,7.85,1.71,1.5300,30.8200,3.1900,11.03,4.1200,487.58,15.73,0.87
801040,¸ÖÌú,2000-10-20 00:00:00.0,1500.90,1527.36,1484.67,1518.15,0.54,4.88,1.21,0.9100,30.3600,3.1500,10.83,2.4800,479.42,15.47,0.88
801040,¸ÖÌú,2000-10-19 00:00:00.0,1507.81,1523.77,1488.48,1500.03,0.43,3.47,-0.30,0.7200,30.0100,3.1100,10.64,2.9400,473.73,15.28,0.89
801040,¸ÖÌú,2000-10-18 00:00:00.0,1485.53,1515.91,1476.72,1504.48,0.28,2.8,1.19,0.4700,30.1000,3.1200,10.66,1.9700,475.15,15.33,0.88
801040,¸ÖÌú,2000-10-17 00:00:00.0,1485.24,1500.83,1468.31,1486.74,0.62,3.8,0.25,1.0500,29.7700,3.0900,10.52,3.8100,469.66,15.15,0.89
801040,¸ÖÌú,2000-10-16 00:00:00.0,1492.19,1507.50,1468.72,1483.09,0.48,4.11,-0.68,0.8100,29.6900,3.0800,10.50,3.2300,468.45,15.11,0.90
801040,¸ÖÌú,2000-10-13 00:00:00.0,1496.71,1518.73,1479.82,1493.22,0.5,4.06,-0.26,0.8900,29.9400,3.1800,10.62,2.6700,458.78,14.8,0.91
801040,¸ÖÌú,2000-10-12 00:00:00.0,1507.98,1518.16,1481.73,1497.07,0.49,4.49,-0.67,0.8800,30.0200,3.1900,10.66,2.8600,460.08,14.84,0.91
801040,¸ÖÌú,2000-10-11 00:00:00.0,1517.92,1531.88,1491.73,1507.16,0.67,6.31,-0.55,1.2000,30.1800,3.2000,10.71,4.2800,463.01,14.94,0.90
801040,¸ÖÌú,2000-10-10 00:00:00.0,1497.65,1526.16,1485.06,1515.44,0.56,4.66,1.47,1.0000,30.3600,3.2300,10.73,3.3700,465.7,15.02,0.90
801040,¸ÖÌú,2000-10-09 00:00:00.0,1492.59,1510.59,1468.65,1493.44,0.4,3.32,0.23,0.7200,29.8800,3.1700,10.55,3.0400,459.04,14.81,0.91
801040,¸ÖÌú,2000-09-29 00:00:00.0,1472.52,1502.30,1464.65,1490.02,0.53,3.98,1.13,0.9500,29.8700,3.1700,10.48,3.8600,457.17,14.75,0.92
801040,¸ÖÌú,2000-09-28 00:00:00.0,1495.70,1505.56,1461.73,1473.33,0.55,4.08,-1.35,0.9800,29.5300,3.1300,10.33,4.0300,452.02,14.58,0.93
801040,¸ÖÌú,2000-09-27 00:00:00.0,1461.89,1501.38,1449.32,1493.55,0.58,3.82,2.52,1.0400,29.9000,3.1700,10.44,4.0300,458.1,14.78,0.92
801040,¸ÖÌú,2000-09-26 00:00:00.0,1446.61,1469.77,1436.67,1456.82,0.43,3.39,0.78,0.7700,29.1700,3.1000,10.28,3.1300,446.42,14.4,0.94
801040,¸ÖÌú,2000-09-25 00:00:00.0,1453.38,1471.82,1432.16,1445.58,0.48,3.2,-0.85,0.8700,29.1800,3.0900,10.26,3.4600,433.09,14.44,0.95
801040,¸ÖÌú,2000-09-22 00:00:00.0,1477.05,1487.34,1442.27,1457.90,0.51,3.56,-1.30,0.9300,29.4500,3.1100,10.32,3.0300,437.02,14.57,0.94
801040,¸ÖÌú,2000-09-21 00:00:00.0,1494.03,1513.10,1469.26,1477.14,0.55,4.41,-1.00,1.0000,29.8000,3.1600,10.45,3.5400,442.9,14.76,0.92
801040,¸ÖÌú,2000-09-20 00:00:00.0,1470.14,1505.45,1454.95,1492.02,0.75,5.01,1.20,1.3700,30.0900,3.1900,10.51,3.5100,447.34,14.91,0.91
801040,¸ÖÌú,2000-09-19 00:00:00.0,1500.61,1513.79,1457.55,1474.39,1.14,7.71,-2.60,2.0800,29.7200,3.1500,10.38,4.8000,442.11,14.74,0.93
801040,¸ÖÌú,2000-09-18 00:00:00.0,1533.33,1545.10,1505.32,1513.68,0.43,3.92,-1.36,0.7900,30.4800,3.2400,10.66,2.9600,453.78,15.13,0.92
801040,¸ÖÌú,2000-09-15 00:00:00.0,1539.51,1551.94,1520.54,1534.57,0.41,3.89,-0.39,0.7600,30.8900,3.2900,10.80,2.9100,460.09,15.34,0.91
801040,¸ÖÌú,2000-09-14 00:00:00.0,1559.59,1569.90,1530.53,1540.55,0.4,3.28,-1.23,0.7300,30.9900,3.3000,10.81,2.2500,461.93,15.4,0.91
801040,¸ÖÌú,2000-09-13 00:00:00.0,1548.05,1577.69,1530.45,1559.71,0.6,4.68,0.82,1.1000,31.3800,3.3300,10.94,2.6600,467.65,15.59,0.90
801040,¸ÖÌú,2000-09-12 00:00:00.0,1532.62,1558.06,1517.87,1546.95,0.45,3.91,1.14,0.8300,31.1400,3.3100,10.87,2.7300,463.68,15.46,0.90
801040,¸ÖÌú,2000-09-11 00:00:00.0,1528.77,1544.27,1502.37,1529.51,0.46,4.05,0.27,0.8500,30.8200,3.2700,10.77,2.7900,458.47,15.28,0.91
801040,¸ÖÌú,2000-09-08 00:00:00.0,1528.24,1543.76,1503.47,1525.38,0.51,4.74,0.10,0.9300,30.7600,3.2600,10.73,3.2600,457.29,15.24,0.91
801040,¸ÖÌú,2000-09-07 00:00:00.0,1497.91,1544.15,1491.19,1523.87,0.63,4.99,1.99,1.1600,30.4400,3.2300,10.70,3.2200,452.56,15.09,0.92
801040,¸ÖÌú,2000-09-06 00:00:00.0,1526.18,1546.39,1479.46,1494.09,0.92,7.67,-2.52,1.6800,30.1000,3.2000,10.75,4.0200,447.99,14.93,0.93
801040,¸ÖÌú,2000-09-05 00:00:00.0,1582.02,1598.67,1523.16,1532.76,0.84,6.99,-2.63,1.5400,30.8900,3.2800,10.92,3.8700,458.24,15.27,0.91
801040,¸ÖÌú,2000-09-04 00:00:00.0,1564.46,1588.70,1535.54,1574.24,0.79,6.34,0.41,1.4500,31.7000,3.3700,11.20,3.3400,470.4,15.68,0.89
801040,¸ÖÌú,2000-09-01 00:00:00.0,1576.06,1602.39,1555.20,1567.77,0.9,7.79,-1.13,1.6500,31.6000,3.3500,11.12,3.5400,468.54,15.62,0.89
801040,¸ÖÌú,2000-08-31 00:00:00.0,1633.83,1645.59,1581.51,1585.70,1.39,11.87,-3.66,2.5600,35.7100,3.3900,11.23,4.3700,473.93,15.8,0.88
801040,¸ÖÌú,2000-08-30 00:00:00.0,1681.93,1691.28,1638.60,1645.89,0.91,8.07,-2.00,1.6800,37.0400,3.5200,11.64,3.1200,491.9,16.4,0.85
801040,¸ÖÌú,2000-08-29 00:00:00.0,1664.41,1699.74,1644.00,1679.54,1.06,9.57,1.12,1.9500,37.7600,3.5800,11.90,3.8500,501.96,16.73,0.84
801040,¸ÖÌú,2000-08-28 00:00:00.0,1650.67,1675.73,1632.03,1660.91,0.97,8.38,0.51,1.7800,37.3300,3.5500,11.79,3.1800,496.42,16.55,0.85
801040,¸ÖÌú,2000-08-25 00:00:00.0,1644.81,1665.76,1623.89,1652.48,0.85,8.43,0.83,1.5600,37.1900,3.5200,11.69,3.4800,494.08,16.47,0.85
801040,¸ÖÌú,2000-08-24 00:00:00.0,1638.06,1664.51,1609.12,1638.80,1.14,11.31,-0.02,2.1000,36.8600,3.5100,11.61,3.7000,489.87,16.33,0.86
801040,¸ÖÌú,2000-08-23 00:00:00.0,1638.62,1675.64,1545.28,1639.09,1.97,17.78,-1.14,3.6300,36.8500,3.5100,11.60,4.3400,490.03,16.33,0.86
801040,¸ÖÌú,2000-08-22 00:00:00.0,1688.82,1714.05,1647.68,1658.00,1.48,13.55,-1.46,2.7300,37.3400,3.5600,11.67,4.7600,495.66,16.52,1.17
801040,¸ÖÌú,2000-08-21 00:00:00.0,1664.19,1696.80,1647.43,1682.52,1.77,15.84,1.56,3.2600,37.9300,3.6400,11.83,5.1100,503.04,16.77,1.15
801040,¸ÖÌú,2000-08-18 00:00:00.0,1663.72,1679.90,1639.97,1656.72,1.14,9.75,-0.32,2.0900,37.4500,3.5900,11.63,4.1500,495.33,16.51,1.17
801040,¸ÖÌú,2000-08-17 00:00:00.0,1668.08,1686.82,1648.38,1662.06,0.86,7.68,0.08,1.5900,37.5500,3.6100,11.64,3.2100,496.93,16.56,1.17
801040,¸ÖÌú,2000-08-16 00:00:00.0,1656.10,1680.68,1638.84,1660.80,0.81,7.26,0.40,1.4900,37.5600,3.6100,11.64,3.0500,496.6,16.55,1.17
801040,¸ÖÌú,2000-08-15 00:00:00.0,1665.97,1683.01,1641.44,1654.22,0.91,7.61,-0.52,1.6700,37.3900,3.5800,11.61,3.3700,494.52,16.48,1.18
801040,¸ÖÌú,2000-08-14 00:00:00.0,1643.93,1674.85,1632.10,1662.94,0.99,8.88,1.27,1.8300,37.5400,3.6100,11.64,3.5100,495.67,16.52,1.17
801040,¸ÖÌú,2000-08-11 00:00:00.0,1631.77,1658.63,1615.47,1642.07,0.98,9.02,0.54,1.8000,37.1000,3.5600,11.53,3.2800,489.63,16.32,1.19
801040,¸ÖÌú,2000-08-10 00:00:00.0,1654.55,1665.03,1619.78,1633.29,1.36,12.18,-1.26,2.5200,36.8800,3.5400,11.45,3.8200,486.98,16.23,1.19
801040,¸ÖÌú,2000-08-09 00:00:00.0,1668.55,1687.50,1637.13,1654.15,1.36,12.32,-0.81,2.5200,37.3300,3.5800,11.55,4.1700,493.19,16.44,1.18
